title,title_en,code,status,country,genre,open
히스테리아,Hysteria,20128474,개봉,"영국,프랑스,독일,룩셈부르크","코미디,멜로/로맨스",2012-08-23
레드라이트,Red Lights,20128272,개봉,"스페인,미국","미스터리,스릴러",2012-08-23
스텝업4 : 레볼루션,STEP-UP 4 : REVOLUTION,20126448,개봉,미국,멜로/로맨스,2012-08-15
토탈 리콜,Total Recall,20125647,개봉,"미국,캐나다","SF,액션",2012-08-15
플래닛 랩터,Planet Raptor,20129001,기타,미국,"액션,판타지",2012-08-16
카지노를 털어라,Winning Streak,20129090,개봉,스페인,"드라마,어드벤처,범죄",2012-08-23
브레이크,Brake,20129091,기타,미국,"범죄,스릴러",2012-08-16
아사코의 이룰 수 없는 사랑,CUTE SISTERS : GIKEI NI DAKARETE,20128829,개봉,일본,성인물(에로),2012-08-16
내 남친은 사이보그2,,20128830,개봉,일본,성인물(에로),2012-08-16
대학살의 신,CARNAGE,20128549,개봉,"프랑스,독일,폴란드,스페인","드라마,코미디",2012-08-16
빌리와 용감한 녀석들 3D,Animals United,20127887,개봉,독일,"애니메이션,가족",2012-08-08
스테이크 랜드,Stake Land,20128826,개봉,미국,"공포(호러),액션",2012-08-09
나오미의 아찔한 정사,ON THE MOVING TRAIN : GIRL ON A SLAB,20128831,개봉,일본,"멜로/로맨스,드라마,성인물(에로)",2012-08-09
프로젝트 님,Project Nim,20112501,개봉,영국,다큐멘터리,2012-08-09
아메리칸 파이: 19금 동창회,AMERICAN: REUNIO,20128530,개봉,미국,"코미디,멜로/로맨스",2012-08-09
광대를 위한 슬픈 발라드,The last circus,20128311,개봉,"스페인,프랑스","공포(호러),코미디,스릴러,드라마,전쟁",2012-08-09
스워드 오브 워,Sword of War,20128607,개봉,이탈리아,"드라마,전쟁",2012-07-26
캔 유 필 잇,CAN U FEEL IT : THE UMF EXPERIENCE,20126625,개봉,미국,"공연,다큐멘터리",2012-07-26
연애 징크스!!!,Jinx!!!,20135541,개봉,일본,멜로/로맨스,2014-02-13
슈퍼노바 지구 탈출기,Escape from Planet Earth,20147372,개봉,"미국,캐나다","애니메이션,어드벤처,코미디,가족,SF",2014-02-13
극장판 도라에몽: 진구와 기적의 섬 애니멀 어드벤처,Doraemon: Nobita and the Island of Miracles - Animal Adventure,20127266,개봉,일본,"애니메이션,어드벤처",2012-07-25
메트로: 마지막 탈출,Metro,20147680,개봉,러시아,"액션,스릴러",2014-02-13
로보캅,RoboCop,20134587,개봉,미국,"액션,SF",2014-02-13
아이스 에이지 4: 대륙 이동설,Ice Age: Continental Drift,20126667,개봉,미국,"애니메이션,어드벤처,코미디,가족",2012-07-25
워리어스 웨이,Warrior's Way,20101014,개봉,미국,"액션,판타지",2010-12-01
월 스트리트: 머니 네버 슬립스,Wall Street 2: Money Never Sleeps,20090950,개봉,미국,"드라마,범죄,스릴러",2010-10-21
플래닛 51,Planet 51,20090946,개봉,"스페인,영국","애니메이션,코미디,어드벤처,가족",2010-10-21
나니아 연대기: 새벽 출정호의 항해,The Chronicles of Narnia: The Voyage of The Dawn Treader,20101213,개봉,미국,"판타지,가족,어드벤처",2010-12-08
불륜 2,Unnatural Love Part 2,20100225,개봉,일본,성인물(에로),2010-04-12
도니도니 삼형제와 아기늑대 침투작전,Unstable Fables 3 Pigs and a Baby,20128548,개봉,미국,"애니메이션,코미디,가족",2012-07-19
레인 폴,Rain Fall,20128527,개봉,일본,"스릴러,액션",2012-07-19
엑소시즈머스,Exorcismus,20128266,개봉,스페인,공포(호러),2012-07-19
조지 해리슨,George Harrison: Living in the Material World,20126619,개봉,미국,다큐멘터리,2012-07-19
내 슬픈 창녀들의 추억,Memories of My Melancholy Whores,20127406,개봉,"멕시코,스페인,덴마크,미국",드라마,2012-07-19
다크 나이트 라이즈,The Dark Knight Rises,20112703,개봉,"미국,영국","액션,범죄,스릴러",2012-07-19
스트리트 댄스 2: 라틴배틀,StreetDance 2,20127211,개봉,영국,"드라마,멜로/로맨스",2012-07-12
데이즈 오브 다크니스,DAYS OF DARKNESS,20128309,개봉,미국,공포(호러),2012-07-12
잃어버린 황금을 찾아서,In Gold We Trust,20128348,개봉,프랑스,"스릴러,액션",2012-07-12
베스트 엑조틱 메리골드 호텔,The Best Exotic Marigold Hotel,20126470,개봉,영국,"코미디,드라마",2012-07-12
애니씽 포 허,Anything For Her,20126076,개봉,프랑스,"범죄,드라마,스릴러",2012-07-12
리미트리스,Limitless,20126745,개봉,미국,"미스터리,스릴러,액션",2012-07-12
캣 런,Cat Run,20127667,개봉,미국,"액션,코미디",2012-07-12
에브리씽 머스트 고,Everything Must Go,20127427,개봉,미국,"코미디,드라마",2012-07-12
지젤,Giselle,20136924,개봉,뉴질랜드,공연,2014-01-23
코뿔소의 계절,Rhino Season,20136868,개봉,"이란,터키",드라마,2014-01-16
미스 좀비,Miss ZOMBIE,20133703,개봉,일본,공포(호러),2014-01-16
술이 깨면 집에 가자,Wandering Home,20124927,개봉,일본,드라마,2012-07-12
백자의 사람 : 조선의 흙이 되다,Hakuji no Hito,20127046,개봉,일본,드라마,2012-07-12
좀비108,zombie108,20127819,개봉,대만,공포(호러),2012-07-04
딥 인 더 우드,DEEP IN THE WOODS,20127493,개봉,"프랑스,독일","멜로/로맨스,드라마",2012-07-05
캡틴 하록,Harlock : Space Pirate,20136865,개봉,일본,"애니메이션,어드벤처,SF",2014-01-16
욕망,DESEO,20128050,개봉,멕시코,"드라마,멜로/로맨스",2012-07-05
모모와 다락방의 수상한 요괴들,A Letter to Momo,20127108,개봉,일본,"애니메이션,드라마,가족,판타지",2012-07-05
헤이와이어,Haywire,20126410,개봉,"미국,아일랜드","액션,스릴러,미스터리,어드벤처,드라마",2012-07-05
빅뱅,The Big Bang,20127631,개봉,미국,"미스터리,스릴러",2012-06-28
홍금보의 채리불권,CHOY LEE FUT,20127669,개봉,홍콩,"액션,코미디,드라마",2012-06-28
러버즈 고무옷의 그녀,Rubbers,20127491,개봉,일본,"성인물(에로),드라마",2012-06-28
네 무덤에 침을 뱉어라,I Spit on Your Grave,20127507,개봉,미국,"공포(호러),스릴러,범죄",2012-06-28
오스카 그랜트의 어떤 하루,Frutvale Station,20136098,개봉,미국,드라마,2014-01-16
치한전철 속 불륜,The Commuter Train Molester,20147448,개봉,일본,"멜로/로맨스,드라마",2014-01-25
프로즌 그라운드,Frozen Ground,20147407,개봉,미국,"스릴러,범죄",2014-02-06
베일을 쓴 소녀,The Nun,20136290,개봉,프랑스,드라마,2014-01-23
SM작가,I AM AN S+M WRITER,20001170,개봉,일본,드라마,2014-02-06
프랑켄슈타인: 불멸의 영웅,"I, Frankenstein",20147096,개봉,"미국,호주","액션,SF,판타지",2014-02-06
폴리스 스토리 2014,Police Story 2013,20147250,개봉,중국,"액션,범죄,드라마,스릴러",2014-01-29
엔더스 게임,Ender's Game,20131246,개봉,미국,"SF,액션,어드벤처",2013-12-31
키드넵 : 한밤의 침입자,Kidnapped,20127666,개봉,"스페인,프랑스","공포(호러),스릴러,범죄",2012-07-05
발칙한 러브스캔들,One Small Hitch,20147271,개봉,미국,"멜로/로맨스,코미디",2014-01-28
유혹의 기술,10 Rules for Sleeping Around,20147447,개봉,미국,"코미디,멜로/로맨스",2014-01-23
기억속에 퍼즐,ASHES,20147487,개봉,영국,스릴러,2014-01-23
유부녀 감금일기,close to happy future,20136859,개봉,일본,성인물(에로),2014-01-22
렛 미 인,Let Me In,20101170,개봉,"영국,미국","드라마,판타지,공포(호러),미스터리",2010-11-18
스티븐 시걸의 비밀경찰,TRUE JUSTICE SEASON2 : VIOLENCE OF ACTION,20147467,개봉,미국,액션,2014-01-29
사일런트 스크림,Silent House,20147249,개봉,"미국,프랑스","공포(호러),스릴러",2014-01-29
트레스패스,Trespass,20127506,개봉,미국,"스릴러,드라마,범죄",2012-07-05
더 레이븐,The Raven,20113821,개봉,"미국,헝가리,스페인","스릴러,미스터리",2012-07-05
나인 마일즈 다운,Nine Miles Down,20127408,개봉,"영국,미국,헝가리,호주","미스터리,스릴러",2012-06-28
어메이징 스파이더맨,The Amazing Spider - Man,20126077,개봉,미국,액션,2012-06-28
슬럿,Hanotenet The Slut,20127389,개봉,"독일,이스라엘",드라마,2012-06-21
디디 할리우드,Di Di Hollywood,20127029,개봉,스페인,드라마,2012-06-21
스페셜 포스,Special forces,20126508,개봉,프랑스,"액션,어드벤처,드라마",2012-06-21
뉴타입 히어로 얏타맨,Yattaman The Movie,20126590,개봉,일본,애니메이션,2012-06-21
페이스 블라인드,Faces In The Crowd,20126413,개봉,"미국,프랑스,캐나다","범죄,미스터리,스릴러",2012-06-21
지알로,Giallo,20127087,개봉,"미국,이탈리아","드라마,공포(호러)",2012-06-14
더 씽,The Thing,20126617,개봉,미국,"공포(호러),미스터리,SF",2012-06-14
금의위 : 14 검의 비밀,14 Blades,20126573,개봉,"홍콩,중국","액션,드라마",2012-06-14
사다코 3D : 죽음의 동영상,Sadako 3D,20125646,개봉,일본,공포(호러),2012-06-14
더 스토닝,The Stoning of Soraya M,20112715,개봉,미국,드라마,2012-06-14
락아웃: 익스트림미션,Lockout,20124946,개봉,"미국,프랑스","SF,액션,스릴러",2012-06-14
프로메테우스,Prometheus,20125086,개봉,미국,"SF,스릴러",2012-06-06
마다가스카3 : 이번엔 서커스다!,Madagascar3 : Europe’s Most Wanted,20124136,개봉,미국,"애니메이션,어드벤처,코미디",2012-06-06
그리움의 종착역,Endstation Der Sehnsuchte,20100466,개봉,"한국,독일",다큐멘터리,2012-05-24
극장판 썬더일레븐GO : 궁극의 우정 그리폰,Inazuma Eleven Go The Movie,20125806,개봉,일본,애니메이션,2012-05-24
머신건 프리처,Machinegun Preacher,20125486,개봉,미국,"액션,드라마,범죄",2012-05-24
위험한 정사,Trash,20126592,개봉,스페인,"드라마,성인물(에로)",2012-05-17
에로티봇,Erotibot,20126594,개봉,일본,성인물(에로),2012-05-17
레이드 : 첫번째 습격,The Raid : Redemption,20125467,개봉,인도네시아,"액션,범죄,스릴러",2012-05-17
콜드 라잇 오브 데이,The Cold Light Of Day,20125907,개봉,미국,"액션,스릴러",2012-05-17
미래는 고양이처럼,The Future,20113482,개봉,"미국,독일",드라마,2012-05-17
S 중독,Immoral Figure,20126593,개봉,일본,77분0초,2012-05-18
어썰트,The Assault,20126346,개봉,프랑스,"액션,스릴러",2012-05-10
세인트,Saint,20126106,개봉,네덜란드,"액션,스릴러",2012-05-10
디바이드,The Divide,20124867,개봉,"미국,독일,캐나다","공포(호러),스릴러,SF",2012-05-10
데인저러스 메소드,A Dangerous Method,20125649,개봉,"영국,독일,캐나다,스위스","멜로/로맨스,드라마",2012-05-10
단델리온 더스트,Like Dandelion Dust,20125267,개봉,미국,"드라마,가족",2012-05-10
버니드롭,Usagi doroppu,20126027,개봉,일본,"드라마,코미디",2012-05-10
다크 섀도우,Dark Shadows,20125866,개봉,미국,"드라마,공포(호러),스릴러,미스터리",2012-05-10
블라인드 디텍티브,Blind Detective,20136813,개봉,"홍콩,중국","드라마,액션,스릴러,범죄",2014-01-23
노바디 웍스,Nobody Walks,20147472,개봉,미국,드라마,2014-01-23
극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,Kamen Rider × Super Sentai:Super HeroTaisen,20136860,개봉,일본,액션,2014-01-23
브룩클린 브라더스,Brooklyn Brothers Beat the Best,20138952,개봉,미국,코미디,2014-01-09
엘르,Elles,20129886,개봉,"프랑스,폴란드,독일",드라마,2012-10-11
코드네임 더 몰,THE MOLE,20147227,개봉,프랑스,"액션,스릴러",2014-01-09
무간지옥 - 아웃 오브 인페르노,Out Of Inferno,20147318,개봉,"홍콩,중국","드라마,액션,스릴러",2014-01-22
별이 빛나는 밤,Starry Starry Night,20113723,개봉,"대만,중국,홍콩",드라마,2012-04-05
헝거게임: 판엠의 불꽃,The Hunger Games,20124127,개봉,미국,"액션,드라마,SF",2012-04-05
온 투어,On Tour,20113484,개봉,프랑스,드라마,2012-04-05
비행소년,Yellow,20147198,개봉,스페인,드라마,2014-01-15
도노반스 에코,Donovan's Echo,20147132,개봉,캐나다,"드라마,판타지,미스터리",2014-01-16
마지막 떡국열차,Packed Train ?Dirty Hand,20147089,개봉,일본,"멜로/로맨스,드라마",2014-01-08
2 데이즈 인 뉴욕,2 Days in New York,20130703,개봉,"프랑스,벨기에,독일","코미디,드라마,멜로/로맨스",2013-08-29
미션임파서블:고스트프로토콜,Mission: Impossible: Ghost Protocol,20112207,개봉,미국,액션,2011-12-15
스네이크 앤 이어링,SNAKES AND EARRINGS,20088541,개봉,일본,드라마,2011-12-01
전쟁 주식회사,"War,Inc.",20088391,개봉,미국,"범죄,드라마",2012-03-29
세이지: 육지의 물고기,FISH ON LAND,20125148,개봉,일본,드라마,2012-03-29
데드 앤 곤,DEAD AND GONE,20125366,개봉,미국,"미스터리,공포(호러)",2012-03-29
디어 한나,Tyrannosaur,20113485,개봉,영국,드라마,2012-03-29
타이탄의 분노,Wrath Of The Titans,20124717,개봉,미국,"액션,판타지",2012-03-29
쇼를 사랑한 남자,Behind the Candelabra,20132481,개봉,미국,"드라마,멜로/로맨스",2013-10-09
하드데이,The Expatriate,20136936,개봉,"미국,캐나다,벨기에,영국","액션,스릴러",2014-01-16
클로즈드 시즌: 욕망의 계절,Closed Season,20136845,개봉,독일,드라마,2014-01-16
잭 라이언 : 코드네임 쉐도우,Jack Ryan: Shadow Recruit,20136337,개봉,"미국,러시아","액션,드라마,스릴러",2014-01-16
사대명포 2,The Four 2,20137049,개봉,"홍콩,중국",액션,2014-01-16
정사2013,MONA,20137075,개봉,"아이슬란드,기타","드라마,판타지,미스터리",2014-01-02
공각기동대 어라이즈 보더 1: 고스트 페인,Ghost in the Shell ARISE border: 1 Ghost Pain,20132682,개봉,일본,"애니메이션,SF",2013-10-24
뷰티풀 라이즈,Beautiful Lies,20130061,개봉,프랑스,"멜로/로맨스,코미디",2013-10-17
지상 최고의 아빠,World's Greatest Dad,20136848,개봉,미국,드라마,2013-12-24
돈 존,Don Jon,20136355,개봉,미국,"코미디,드라마,멜로/로맨스",2014-01-09
"꽃잎, 춤",Petal Dance,20135364,개봉,일본,드라마,2013-11-21
컬러풀,Colorful,20001428,개봉,일본,애니메이션,2012-05-10
잠자는 숲속의 미녀,The Sleeping Beauty,20112059,개봉,프랑스,드라마,2012-05-03
딱따구리와 비,The woodsman and the rain,20125912,개봉,일본,"드라마,코미디",2012-05-03
몬스터,Monster,20126146,개봉,미국,"액션,공포(호러),스릴러",2012-05-03
장화신은 고양이 디 오리지널,The True Story Of Puss'N Boots,20125915,개봉,프랑스,"애니메이션,코미디",2012-05-03
아버지를 위한 노래,This Must Be the Place,20098183,개봉,"이탈리아,프랑스,아일랜드","범죄,드라마,스릴러",2012-05-03
로렉스,The Lorax,20113889,개봉,미국,애니메이션,2012-05-03
브레이크 블레이드 : 변신의 시작,Broken Blade,20135202,개봉,일본,"애니메이션,판타지,액션",2012-04-19
더 박스,The Box,20098164,개봉,미국,스릴러,2012-04-19
크레이지 호스,Crazy Horse,20125046,개봉,"미국,프랑스",다큐멘터리,2012-04-19
픽쳐 미 : 모델 다이어리,Picture Me: A Model's Diary,20125726,개봉,미국,다큐멘터리,2012-04-19
하늘이 보내준 딸,God's Own Child,20125307,개봉,인도,가족,2012-04-19
점프 아쉰,Jump Ashin,20125207,개봉,대만,드라마,2012-04-19
리그렛,Les Regrets,20125335,개봉,프랑스,"멜로/로맨스,드라마",2012-04-19
런던 블러바드,London Boulevard,20125306,개봉,미국,"범죄,드라마",2012-09-20
로봇,The Robot,20111825,개봉,인도,"SF,코미디,액션",2012-04-19
멋진 악몽,A GHOST OF A CHANGE,20125286,개봉,일본,"코미디,드라마",2012-04-19
해밀턴,Hamilton - I nationens intresse Hamilton: In the Interest of the Nation,20125809,개봉,스웨덴,"액션,스릴러,드라마",2012-04-12
열두살 샘,Ways To Live Forever,20125026,개봉,"스페인,영국",드라마,2012-04-12
사랑의 여왕,The Queen Of Hearts,20113901,개봉,"프랑스,미국","코미디,드라마,멜로/로맨스",2012-04-12
비버,The Beaver,20112884,개봉,미국,"코미디,드라마",2012-04-12
이민자,THE GARDENER,20124942,개봉,미국,드라마,2012-04-12
배틀쉽,Battleship,20112134,개봉,미국,"SF,액션",2012-04-11
타이타닉 2,Titanic II,20126142,개봉,미국,"액션,어드벤처",2012-04-25
철권: 블러드 벤전스,Tekken: Blood Vengeance,20125388,개봉,일본,"애니메이션,액션",2012-04-05
개인교수 2012,Free Student,20125330,개봉,"벨기에,프랑스","성인물(에로),드라마",2012-04-05
오피서 다운,Officer Down,20136740,개봉,미국,"범죄,드라마",2013-12-12
건,Gun,20136929,개봉,미국,"액션,스릴러",2013-12-26
트러블 위드 블리스,The Trouble with Bliss,20135677,개봉,미국,"코미디,드라마",2013-11-07
영 앤 뷰티풀,Young & Beautiful,20135366,개봉,프랑스,드라마,2013-12-05
